"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session","PM.lenient","condition","baseline_valence","baseline_arousa","valence_after_ind","arousal_after_ind","valence_after_PM","arousal_after_PM","valence_bef_after_ind","arousal_bef_after_ind","arousal_bef_after_PM","valence_bef_after_PM","recognition","agegroup","cond","OT_task_only","OT_task_PM","OT_task_only_rt","OT_task_PM_rt","PM_cost","c_tcaq","tcaq_g","MOCA"
"detail","h","PM cue","",NA,NA,NA,"","[1.133901600000172, 1.4838734000004479]","['h', 'l']",1,NA,49,1,1,"Negative",98,95,66,78,72,64,-32,-17,-31,-26,1,1,"Negative",0.95,0.972972972972973,0.396578620000037,0.537626171232846,0.14104755123281,61,77,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.2505210999997871, 1.6334878999996363]","['h', 'l']",1,NA,49,1,1,"Negative",98,95,66,78,72,64,-32,-17,-31,-26,1,1,"Negative",0.95,0.972972972972973,0.396578620000037,0.537626171232846,0.14104755123281,61,77,NA
"village","h","PM cue","",NA,NA,NA,"","[1.1334535999994841, 1.4837082999993072]","['h', 'l']",1,NA,49,1,1,"Negative",98,95,66,78,72,64,-32,-17,-31,-26,1,1,"Negative",0.95,0.972972972972973,0.396578620000037,0.537626171232846,0.14104755123281,61,77,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.5669589000754058, 2.067306000040844]","['l', 'h']",0,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"village","h","PM cue","",NA,NA,NA,"","[0.7675097000319511]","['h']",1,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.7672374000540003]","['h']",1,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.2339868999551982]","['h']",1,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.7170109000289813]","['h']",1,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"village","h","PM cue","",NA,NA,NA,"","[0.8839370999485254]","['h']",1,NA,5,2,1,"Negative",51,43.5,42,44,50,68,-9,0.5,24.5,-1,1,1,"Negative",1,1,0.568429079995258,0.69464712026938,0.126218040274123,66,81,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.0005147000010766]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.8003054000000702]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.817795599999954]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.8503835999981675]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.3328271999998833]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.1003720999979123]","['h']",1,NA,50,3,1,"Negative",78,94,44,66,53,80,-34,-28,-14,-25,1,1,"Negative",0.875,0.905405405405405,0.83647890526328,0.927503002702734,0.0910240974394537,49,NA,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.2671980000013718]","['h']",1,NA,51,1,1,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,1,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.4337085999995907]","['l']",0,NA,51,1,0,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,1,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"event","h","PM cue","",NA,NA,NA,"","[0.9007545000004029]","['l']",0,NA,51,1,0,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,0,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.267142300001069]","['h']",1,NA,51,1,1,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,1,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.050211699999636]","['h']",1,NA,51,1,1,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,1,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"event","h","PM cue","",NA,NA,NA,"","[0.8000826999996207]","['l']",0,NA,51,1,0,"Negative",80.5,89.5,79,99,81,99,-1.5,9.5,9.5,0.5,0,1,"Negative",1,0.932432432432432,0.789716942499945,0.869828471232735,0.0801115287327899,27,36,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.2001780999999028]","['l']",0,NA,52,1,0,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.617130200000247]","['l']",0,NA,52,1,0,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.5339785999967717]","['h']",1,NA,52,1,1,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.9340898000009474, 1.2831138000001374]","['h', 'h']",1,NA,52,1,1,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.1336880999988352]","['h']",1,NA,52,1,1,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.9006110000009357]","['h']",1,NA,52,1,1,"Negative",73.5,66,41,70,57,66,-32.5,4,0,-16.5,1,1,"Negative",1,0.918918918918919,1.08248722499975,0.998711648571563,-0.0837755764281869,50,80,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.3338895000006232]","['l']",0,NA,53,2,0,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"village","h","PM cue","",NA,NA,NA,"","[1.1671563999998398]","['h']",1,NA,53,2,1,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.9836911000002146]","['d']",0,NA,53,2,0,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.7169199999998455]","['d']",0,NA,53,2,0,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.3335697000002256]","['h']",1,NA,53,2,1,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"village","h","PM cue","",NA,NA,NA,"","[0.98399850000078]","['h']",1,NA,53,2,1,"Negative",78,78,82,69,81,80,4,-9,2,3,1,1,"Negative",0.9,0.810810810810811,0.900285400000007,0.949493431081132,0.0492080310811254,69,80,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.5338793999981135, 2.6169659000006504, 2.966982600017218]","['d', 'h', 'h']",0,NA,54,1,1,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.8837251999939326]","['l']",0,NA,54,1,0,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.3170854999916628]","['h']",1,NA,54,1,1,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.1503764000080992]","['h']",1,NA,54,1,1,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.2672291999915615]","['h']",1,NA,54,1,1,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.9839261999877635]","['h']",1,NA,54,1,1,"Negative",100,100,100,100,100,100,0,0,0,0,1,1,"Negative",0.9,0.945945945945946,0.645521279997047,0.821434912161675,0.175913632164628,32,67,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.1009309999935795]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.0836870000057388]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.900176700000884]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.9507309999899007]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.7672923000063747]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.950434900005348]","['h']",1,NA,55,1,1,"Negative",81,46,53,44,65,43,-28,-2,-3,-16,1,1,"Negative",1,0.986486486486487,0.823293152500992,0.77865087973053,-0.0446422727704614,43,70,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.3674704999993992]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"village","h","PM cue","",NA,NA,NA,"","[0.9842833000002429]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"circle","h","PM cue","",NA,NA,NA,"","[2.050388900001053]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.0003185000005033]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.0336864999990212]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"village","h","PM cue","",NA,NA,NA,"","[1.350700599999982]","['h']",1,NA,56,1,1,"Negative",100,99.5,88,100,99,96,-12,0.5,-3.5,-1,0,1,"Negative",0.975,0.945945945945946,0.711410597500071,1.01037153783799,0.298960940337914,37,71,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.9668726999989303]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,1,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.183951099999831]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,0,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"event","h","PM cue","",NA,NA,NA,"","[1.6336817999981577]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,0,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.0837090999993961]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,0,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.0505798999984108]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,1,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"event","h","PM cue","",NA,NA,NA,"","[1.1673043999981019]","['h']",1,NA,57,1,1,"Negative",71,48,21,28,41,76,-50,-20,28,-30,0,1,"Negative",0.975,1,0.870966407692415,0.812555218918557,-0.0584111887738578,61,79,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.1338177000034193]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"writer","h","PM cue","",NA,NA,NA,"","[0.9172693000000436]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"event","h","PM cue","",NA,NA,NA,"","[0.8838008999991871]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"writer","h","PM cue","",NA,NA,NA,"","[0.7338124999987485]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"bottle","h","PM cue","",NA,NA,NA,"","[0.8503881999968144]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"event","h","PM cue","",NA,NA,NA,"","[0.9337679000018397]","['h']",1,NA,58,1,1,"Negative",76.5,86.5,71,92,81,80,-5.5,5.5,-6.5,4.5,1,1,"Negative",0.825,0.959459459459459,0.794122520513039,0.775380006849346,-0.0187425136636934,52,91,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.0678264000016497]","['h']",1,NA,59,1,1,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,1,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"village","h","PM cue","",NA,NA,NA,"","[1.2837287000002107]","['l']",0,NA,59,1,0,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,0,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.01719029999731]","['h']",1,NA,59,1,1,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,0,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.6504548999982944]","['l']",0,NA,59,1,0,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,1,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.6506402000013622, 1.7839923999999883]","['d', 'h']",0,NA,59,1,1,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,0,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"village","h","PM cue","",NA,NA,NA,"","[1.3171743000020797]","['d']",0,NA,59,1,0,"Negative",50.5,48.5,38,37,62,54,-12.5,-11.5,5.5,11.5,0,1,"Negative",0.725,0.743243243243243,0.945189981579173,0.959608124999957,0.0144181434207836,60,77,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.5337340000551194]","['h']",1,NA,6,3,1,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.6504852001089603]","['h']",1,NA,6,3,1,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.2835401999764144]","['h']",1,NA,6,3,1,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.3842178001068532]","['h']",1,NA,6,3,1,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.4663323999848217]","['d']",0,NA,6,3,0,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.8003626000136137]","['l']",0,NA,6,3,0,"Negative",57,58.5,40,50,45,49,-17,-8.5,-9.5,-12,1,1,"Negative",0.85,0.878378378378378,0.771232054993743,0.816889775358778,0.0456577203650353,60,82,NA
"wagon","h","PM cue","",NA,NA,NA,"","[2.0506153000023915]","['d']",0,NA,60,3,0,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.3003791999944951]","['h']",1,NA,60,3,1,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.667172200002824]","['l']",0,NA,60,3,0,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.8008486000035191]","['l']",0,NA,60,3,0,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.0172080999909667]","['l']",0,NA,60,3,0,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.450738100000308]","['h']",1,NA,60,3,1,"Negative",61,70.5,50,29,50,49,-11,-41.5,-21.5,-11,0,1,"Negative",0.775,0.810810810810811,0.855120812820715,1.00814706527611,0.153026252455395,69,90,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.6008361000003788]","['l']",0,NA,61,1,0,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"village","h","PM cue","",NA,NA,NA,"","[1.0839303000002474]","['h']",1,NA,61,1,1,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.7670843000005334]","['l']",0,NA,61,1,0,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.8175053999993906]","['l']",0,NA,61,1,0,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.950543099999777]","['h']",1,NA,61,1,1,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"village","h","PM cue","",NA,NA,NA,"","[]","None",0,NA,61,1,0,"Negative",61.5,70.5,41,40,21,40,-20.5,-30.5,-30.5,-40.5,1,1,"Negative",0.95,0.716216216216216,0.636708784999905,0.744346118333381,0.107637333333476,70,91,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.7509704999974929]","['l']",0,NA,62,1,0,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.1839625000138767, 2.3338106000155676]","['l', 'h']",0,NA,62,1,1,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.0177216999873053]","['h']",1,NA,62,1,1,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.5511262000072747]","['l']",0,NA,62,1,0,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.217254100018181]","['h']",1,NA,62,1,1,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.6673087000090163, 2.300377000006847]","['l', 'h']",0,NA,62,1,1,"Negative",72.5,71,51,48,50,65,-21.5,-23,-6,-22.5,1,1,"Negative",0.975,0.945945945945946,0.603885949998949,0.786375084720526,0.182489134721578,63,100,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.249985800000104]","['h']",1,NA,63,1,1,"Negative",69.5,48.5,44,60,65,39,-25.5,11.5,-9.5,-4.5,1,1,"Negative",1,0.959459459459459,0.801778800000125,0.914894873611047,0.113116073610922,50,84,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.80007999999998]","['h']",1,NA,63,1,1,"Negative",69.5,48.5,44,60,65,39,-25.5,11.5,-9.5,-4.5,1,1,"Negative",1,0.959459459459459,0.801778800000125,0.914894873611047,0.113116073610922,50,84,NA
